j,dist
38143,1.2636581346322002
14786,1.263695418299181
16842,1.2637002595466835
3161,1.2637068589078184
18930,1.2637338705239942
51734,1.2637847523606096
51735,1.2637870752321052
47508,1.2637920641816052
24810,1.2637947871191013
42953,1.263840925218868
55694,1.263852569533817
64188,1.2638831797850905
47509,1.2639137569386005
15059,1.263936324180093
42952,1.2639381030987409
46556,1.2639530138033592
36416,1.2639651619414527
13547,1.2639841795476061
13546,1.2640279632063833
71280,1.2640308487582226
55695,1.2640443407608104
33763,1.2640486789447043
38382,1.2640495165713863
46281,1.2640501371800856
68911,1.2640581198338947
63551,1.264061716671498
21866,1.2640709236066439
16843,1.2641033164352915
24811,1.2641128186340582
36124,1.2641272335877762
11165,1.2641396095976318
68910,1.2641508338621612
52164,1.2642382147936264
37657,1.2642612536479518
18931,1.2643149160928169
71282,1.2643312856091264
58382,1.2643433540361013
19891,1.2643454644464038
71283,1.2643531914124162
50702,1.2643730426017412
63698,1.2643783951863223
52165,1.26441607752068
25935,1.2644205867378593
42893,1.2644239783769933
33474,1.2644509633509902
33762,1.2644513819530139
36125,1.264460385972149
25860,1.2644613172682757
63699,1.2644748196742963
61970,1.264478236859028
63550,1.264503700908533
71281,1.2645503845951307
69563,1.26456146500769
61971,1.2645713569987067
7576,1.2646036992122986
47383,1.2646409436562673
16258,1.2646526716891031
64189,1.2646613202622476
14237,1.2646963821467185
59836,1.2647046873949752
29439,1.264856353752061
45515,1.2648644367540887
46229,1.2648883695192494
46924,1.2648953038047779
2352,1.2649247752597559
36611,1.2649402929759705
41317,1.264973581031734
15058,1.264987550518714
22226,1.2650175373906318
29438,1.265023154694927
51732,1.2650563055256823
32329,1.2650566209409153
45514,1.2650849959276944
8652,1.265090960939234
36821,1.2651010366634983
32328,1.2651090388079325
29886,1.2651207696312337
46280,1.2651260201291072
15536,1.2651281369945484
46925,1.265128250330957
33475,1.2651283920510383
46228,1.2651409924736412
25950,1.265158159842056
50703,1.265180495318377
2353,1.2651820834312402
42992,1.2651861150676456
917,1.2652095910290952
9239,1.265252971665627
11164,1.265268758958143
17702,1.2652719669349373
39228,1.265280664956472
16827,1.2652998656123415
32353,1.2653077292252721
9728,1.2653194804165193
19596,1.265334530676493
50753,1.2653368605191289
42894,1.265359497025941
10852,1.2653760806965209
51733,1.2653772682219733
57949,1.26538868917015
40657,1.265442084550861
11372,1.265459742001967
18927,1.265466698144273
71784,1.2654799235809575
7577,1.2654813018864948
14236,1.2654849243903201
34831,1.2655057181271698
33530,1.2655144704932613
41316,1.2655611268093516
59837,1.2656069947283168
20188,1.265618049278658
17379,1.2656491283610851
19597,1.2656562493335317
71785,1.2656637750131825
32352,1.2657149067221578
19890,1.2657363057991162
69009,1.2657424512622293
38313,1.2657499304396043
33531,1.2657527378480071
52580,1.2657683366614645
16198,1.265773564909093
47382,1.2657843281039454
11373,1.2657926867303224
58277,1.2657965928005621
17378,1.2658161635690108
34830,1.2658327108591743
5161,1.2658765017693554
58276,1.2658770697789656
44329,1.26591639362456
34839,1.2659282903148585
32101,1.2659642523602914
47814,1.2659833049058302
60656,1.266006260466835
40656,1.2660229937651615
60585,1.2660306653766933
55789,1.2660630886204842
18926,1.2660683449756842
42895,1.2660727597378505
60118,1.2661264130500032
57948,1.266135384481244
63476,1.2661940858602683
18084,1.2661947136381566
34838,1.26620560699558
32100,1.2662261752290396
52581,1.2662298686882891
44328,1.2662358183883538
17145,1.2662513121742354
63621,1.2662546129784766
2652,1.2662568476785436
22227,1.2662582291153894
42289,1.2663236394262734
36101,1.2663686685482032
20189,1.2663711467871799
18085,1.2663748859030581
49892,1.2663777445195634
45015,1.2663796336012412
16266,1.266395485017698
15061,1.2663978126192348
62929,1.2664314002117782
23025,1.2664479647811484
7905,1.266448360254258
63477,1.2664953384119964
15060,1.2665024992525005
16267,1.2665051889234886
17144,1.2665334487927635
2653,1.2665568410869532
32979,1.2666107540937475
7969,1.266652295263572
5211,1.2666656923093478
70055,1.2666660171685715
26602,1.2666676816113935
60498,1.2667021501356994
38312,1.2667044449103226
34829,1.2667126690921402
68721,1.266720659488298
49893,1.2667633271633174
23886,1.266766606074692
7904,1.2667670497893808
62928,1.2667841083836218
33292,1.266798617253994
33293,1.2668446565491556
41045,1.2668448620688748
34828,1.2668972956117772
45031,1.2669124906348503
23989,1.2669256204890686
14934,1.266940473261656
51736,1.266970508211469
25204,1.2669873516849568
46922,1.2669997775623685
9441,1.2670050428820168
20359,1.2670199411929985
24840,1.2670367579319881
34552,1.2670623249384647
7968,1.2670720653531204
46108,1.2670958878107863
47815,1.2670989589507518
63620,1.26710788457409
54962,1.2671079212067882
32978,1.2671147962250056
21577,1.267142539401559
21382,1.2671743370092692
45030,1.2671822052010353
36437,1.2672101397543831
46674,1.2672231985270106
60584,1.2672288255138577
52025,1.2672423885635749
46241,1.2672432883310087
60499,1.2672483607518323
26745,1.2672506778199768
12856,1.267263837180287
31034,1.2672827186290654
2437,1.2673037898676975
26744,1.2673065120345657
14239,1.2673265596246854
34532,1.267352308590969
70054,1.267356058053664
46240,1.2673884143642584
47006,1.267394829823682
51737,1.267400903634048
41044,1.267420263740845
23988,1.26744368904256
67571,1.267465961445115
47007,1.2674763622730416
48621,1.2674848329610078
8636,1.2674869769530257
2436,1.2675007265744913
23532,1.2675108966238888
20358,1.267512806217951
51393,1.2675291925845888
26603,1.2675338348651837
59804,1.2675466594527078
46923,1.267564332621747
16420,1.2675850824688304
9146,1.2676120527272954
68720,1.2676290601632951
39939,1.2676451528394008
33334,1.2676581660059212
16421,1.2676705195313167
41161,1.2676754696995403
69632,1.267694117783584
35634,1.267702248116024
19108,1.2677586859252523
22018,1.2677618345338721
68938,1.2677707795918578
21576,1.2678032459620712
68962,1.267815613022221
22019,1.267819181980914
35442,1.2678348844699496
29420,1.267842903073247
23533,1.2678554889374016
48620,1.2678750187835819
39144,1.267876212594229
41163,1.2679016148396507
52024,1.2679152950302603
14935,1.2679301424627551
46109,1.2679303120266172
35635,1.2679567556110354
52820,1.2679925621653139
14238,1.2680048970668498
41160,1.2680132906257944
33090,1.2680164882272773
27564,1.2680335960720397
37549,1.2680608995785465
13567,1.2680929759164035
63149,1.2681050187908196
65287,1.2681111386293589
39447,1.268113747760871
64274,1.2681204934644243
68158,1.2681238291067545
62474,1.2681381477797402
39145,1.268138379670599
50755,1.2681532835633504
52598,1.2681610501532539
48842,1.2681630369908647
50007,1.2681831154878715
69633,1.2681945957466474
68159,1.268212075170725
24841,1.268263356204918
37548,1.2682642667757267
6553,1.2683508126843959
50754,1.268367838560164
37786,1.2683780002089489
34533,1.268378966051276
9771,1.2683886791775312
11908,1.2683998233498806
57954,1.2684031307887624
65286,1.268431483580761
72631,1.2684358781588687
39456,1.2684531130714003
47431,1.2684592152748535
55478,1.2684610670441312
63148,1.2684629153332452
28372,1.2685168242526026
9233,1.2685240647319374
29421,1.2685624795528652
37787,1.26856551754288
28373,1.2685698553745388
64275,1.2686210690810202
38185,1.2686371492779391
47430,1.2686710042536857
27565,1.2686714772758434
26658,1.2686754956685786
57836,1.2687022969303057
64367,1.2687130383361016
16272,1.2687151867627613
39227,1.2687495446824135
67669,1.2687790376716443
26456,1.2687840761401181
39446,1.2688165475557298
57837,1.2688182980078773
46331,1.2688338216396913
26659,1.2688597386949123
19412,1.2688725151689064
37784,1.2688808923318111
16270,1.268901018468049
9147,1.268902640949324
46330,1.2689129097124465
60061,1.2689331263495547
68759,1.268942161193784
67668,1.2689738351870323
892,1.2689794896594373
52161,1.2690407044878134
15748,1.269053241004646
1303,1.2690563911839776
37785,1.2690682917763225
10876,1.2691006526037933
33687,1.2691155910858123
10877,1.269115903164723
65915,1.2691478551024389
52260,1.2691921749072643
1091,1.2692195587777302
43198,1.2692269069903759
57955,1.2692498103810754
9770,1.269264088466037
47214,1.269264120230246
15749,1.2692688837581996
19413,1.2692733295468672
15904,1.2692888923807681
55701,1.2693011392983895
33978,1.2693114183994765
57956,1.2693172492464915
64366,1.2693200249665806
8704,1.2693235302540993
65914,1.2693849805767412
20789,1.2694003850694204
52261,1.269401018690371
38184,1.2694034239893859
58285,1.2694034583540197
33979,1.2694153074801966
23020,1.2694261889487528
8705,1.26942886655157
48645,1.269435776883206
10081,1.2694620360340623
48201,1.26946589396379
16273,1.2694697564302326
27158,1.2694929195013738
4115,1.2694941722092747
4114,1.2694961926806914
29414,1.2694970504279302
48644,1.2695055517984393
12854,1.2695058188697317
27159,1.2695200232870967
21684,1.2695507868403146
33444,1.2695614438265717
33686,1.2695779003021408
1302,1.2696001899880387
6993,1.2696003956574542
4240,1.2696225979898839
47215,1.2696416821190581
20788,1.2696482644059117
16271,1.269656618597733
6011,1.269672802902251
886,1.269683978143136
15667,1.2696892471391141
37482,1.2696961354020708
15545,1.2697086904239279
72511,1.2697165205145138
34833,1.2697187190350459
48200,1.2697210102748089
9941,1.2697386143966203
18101,1.269740120528139
887,1.2697412547864237
43199,1.269748274224212
10080,1.2697630991218216
20497,1.2697707432032659
12855,1.2697930561560686
39071,1.2698023062847041
5222,1.2698026549394452
33082,1.2698078295411654
60060,1.2698142905043672
33415,1.2698262129559186
9540,1.2698639019472835
9541,1.269882169887687
22892,1.2698832974126033
28837,1.2698914946815312
58284,1.2698942760095548
51064,1.2699214992651127
5166,1.2699233133683567
17663,1.2699474712543726
53745,1.2699517883653215
4241,1.2699552133285439
39802,1.2699574694683378
16834,1.26997308271966
33083,1.2699818932569693
58892,1.270047964136283
53760,1.2700574844804335
53761,1.2700874480237567
29905,1.270087773371179
71010,1.2701008656682538
52160,1.2701053848473167
57957,1.2701155016134626
8171,1.2701179296361518
29904,1.2701363880976801
66286,1.2701420879865923
38175,1.2701851846599947
34832,1.2701927455464244
33445,1.2703010367145486
18100,1.2703225742101794
9548,1.2703296731242222
72792,1.2703300732385072
66287,1.2703633287236908
58893,1.270371770444482
22719,1.270409672750996
29415,1.2704483848502288
49159,1.2704523011413913
36826,1.270457384956379
39070,1.270473498283816
4125,1.2704851172084228
49158,1.2704983670637302
9157,1.2705409011537026
48188,1.270545264857373
51065,1.270582556653469
22016,1.270604219602312
5223,1.2706429706672737
12414,1.2706591912661307
3988,1.2706782481573808
52719,1.2706802172963882
38174,1.2707335377468927
3989,1.2707336873647863
71945,1.2707385985218849
16197,1.2707911399128737
25800,1.2708116611307634
47200,1.2708154242342127
65141,1.2708224540780946
65140,1.2708269840423307
71944,1.2708450759290355
54857,1.2708578289312182
35066,1.2708598261825095
64207,1.2708833714995194
25174,1.2708942450133267
56801,1.2709123042206203
34841,1.2709510230590684
12415,1.2709770447892634
9156,1.270981391401395
69712,1.2709962781850057
67173,1.2710030167461999
23512,1.2710084211537331
54856,1.271018223587284
52023,1.2710358415278273
60808,1.2710692347372397
31896,1.2710778868071189
66853,1.2711077423817108
72793,1.2711285226419549
15665,1.2711845064874636
64258,1.2712144569203938
5327,1.271228311158586
63150,1.2712466354232301
48618,1.271251627906414
57820,1.2712568368463866
68918,1.2712747128708701
43454,1.2713217812632194
68919,1.2713717909859166
8026,1.2713817478485847
72753,1.2713960616866251
34840,1.2714190894171626
47201,1.2714453829555472
1834,1.2714522886661068
17857,1.2714647852319887
54038,1.2714716250942983
51955,1.2715069398915044
48619,1.2715368664018876
24630,1.271548207825741
31897,1.2715785494465226
65594,1.2715835766143757
16196,1.2716170222661807
38667,1.2716203819440948
52022,1.2716275079919064
10771,1.2716317903235361
45002,1.271636900353639
15664,1.2716382315619557
57923,1.2716494087944474
38173,1.2716513977238315
1784,1.271654911582268
10867,1.2716675188280346
67172,1.2716700647723336
72113,1.2716849039495401
54039,1.2717034964126004
28322,1.2717060737672847
23643,1.27172074342357
32623,1.2717406183942364
17429,1.2717449276788813
71125,1.271772370217737
9123,1.271798372826832
22944,1.271829795622634
53762,1.2718520217141327
65595,1.2718685978749917
13168,1.2718891076684498
19411,1.2719270242906409
70169,1.2719280199179195
43455,1.2719301426904557
57821,1.2719368164395521
37314,1.2719486839180698
70598,1.2719640306760585
24631,1.2719646891967198
25175,1.271965254388295
1778,1.271965503077055
62138,1.2719897720929667
69713,1.271991811857722
28277,1.272006938579875
45003,1.272015601542733
71121,1.2720184302038111
45740,1.2720201332535193
45741,1.2720602831047616
9122,1.2720716494200655
55684,1.2721013920605733
57922,1.272122434897402
22945,1.2721288432385542
69935,1.2721333821177234
23642,1.272138658574733
5168,1.2721583632543696
71129,1.2721649328192735
64259,1.2721658698924885
17428,1.272175912834782
11453,1.272185912981382
38172,1.272198334540523
50003,1.2722292814502676
25517,1.2722360222771925
29977,1.2722654750656144
19731,1.2722888531317995
11452,1.2723308691230393
28411,1.272331690917317
51954,1.2723458062272903
37315,1.2723743245955104
9835,1.272387221499677
69934,1.2723984586768833
32086,1.2724005027611023
49804,1.2724272838495767
36109,1.2724322552336054
71124,1.2724344016889437
9834,1.272461241773317
38279,1.2724758339492896
1333,1.2725109830867576
13549,1.272533222190763
28695,1.2725448896374132
27828,1.272553468558701
29976,1.2725670272041123
5169,1.2725709862120527
11815,1.2725969410677442
50004,1.272610844822413
25516,1.2726165810988959
66305,1.2726318362675704
19410,1.2726336305255554
45443,1.2726544887633509
45442,1.2726553881026776
13548,1.2726568746021614
11497,1.2726575312824882
52258,1.2726629615980294
8514,1.2726702025473362
71120,1.2726822010622516
38346,1.2726859703885136
35078,1.2727008137894817
28410,1.2727375336017652
48988,1.272747169426794
228,1.2727678856162083
62027,1.2727709305374113
47811,1.272772755682771
1332,1.27279722941831
11814,1.272800889969892
13169,1.2728152754186626
4271,1.272817856340223
71128,1.2728242499900853
41080,1.272828521931899
70551,1.2728447661097309
28067,1.2728499667135775
38773,1.2728774926757662
34547,1.2728794958124208
1785,1.27288627341815
51895,1.2728949388846613
15927,1.2729036669465434
51726,1.2729077421273602
47810,1.2729085530774455
1915,1.2729166376158279
51727,1.2729413866852215
5012,1.2729459061225887
58396,1.2729554085035812
38772,1.2729558585890757
26699,1.2729875195875127
28066,1.2729897990338535
38278,1.2730070322215248
38368,1.273013547834956
53914,1.2730368121379145
11496,1.2730464577953151
70550,1.2730560592087963
70967,1.2730689680802783
11511,1.2730817949803697
46393,1.2730893575177988
1786,1.2731182613053338
52259,1.2731567734023994
229,1.2731633145356949
65239,1.2731697674147926
35079,1.2731741617168493
58397,1.2731780815410878
27829,1.273180131698552
71133,1.273193904007396
24838,1.2731945965243563
41081,1.2731985968335318
13448,1.273218778353707
42569,1.2732745175582074
38658,1.2732753020962282
38659,1.2732962290532455
32895,1.2733115679060547
9149,1.2733247262697056
47687,1.2733361896039896
9148,1.2733496068772843
28694,1.2733820233551283
34546,1.2734150114603744
36427,1.2734236214797974
20703,1.2734237620358402
33420,1.2734364150712674
24839,1.2734616665792662
49805,1.273465221867593
53915,1.273517659754522
6718,1.2735449604087983
14865,1.2735457717178982
15929,1.2735551494469968
37479,1.273579806164855
1914,1.2735994241457496
13449,1.2736393420123282
43624,1.2736628903760532
68913,1.2736849471114648
25945,1.2736988751711125
57198,1.2737022485985678
